join_key,experiment,experiment_date,model.loss,model.model_architecture,model.pos_weight,model.alpha,model.lr,dataloader.batch_size,training.max_epochs,threshold,TN,FP,FN,TP,precision,recall,TPR,FPR,f1score,accuracy,prevalence,fp_per_mneg,metrics_path,config_path
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.28,89110478,352118,46447,144205,0.2905466854572296,0.7563781142234802,0.7563781142234802,0.003935924265533686,0.41982605456866656,0.9955543718839946,0.0021265487224735014,3935.9242381028157,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.27,89105692,356904,46050,144602,0.28833553194999695,0.7584604620933533,0.7584604620933533,0.003989421762526035,0.41782945682856903,0.9955054166024191,0.0021265487224735014,3989.4214560909904,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.26,89100750,361846,45617,145035,0.28613224625587463,0.76073157787323,0.76073157787323,0.004044662695378065,0.41585128869215554,0.995455122830575,0.0021265487224735014,4044.662419588182,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.25,89095399,367197,45205,145447,0.2837193012237549,0.7628926038742065,0.7628926038742065,0.004104475490748882,0.4136153151433941,0.9954000328019349,0.0021265487224735014,4104.475126118629,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.24000000000000002,89090066,372530,44805,145847,0.2813531458377838,0.7649906873703003,0.7649906873703003,0.004164086654782295,0.41139925442737285,0.9953450096978081,0.0021265487224735014,4164.08663124419,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.23,89084545,378051,44371,146281,0.2789854407310486,0.7672670483589172,0.7672670483589172,0.004225799813866615,0.4091867649098933,0.9952882688645034,0.0021265487224735014,4225.799573265233,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.22,89078655,383941,43914,146738,0.2765099108219147,0.7696641087532043,0.7696641087532043,0.00429163733497262,0.40685344902869813,0.9952276687175907,0.0021265487224735014,4291.637144086451,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.21000000000000002,89072732,389864,43437,147215,0.2741030752658844,0.7721660137176514,0.7721660137176514,0.0043578436598181725,0.40458631762012787,0.9951669235675655,0.0021265487224735014,4357.843584149961,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.2,89066517,396079,42959,147693,0.2716083228588104,0.7746732234954834,0.7746732234954834,0.004427314270287752,0.40220090993746344,0.995102932578639,0.0021265487224735014,4427.313958114964,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.19,89060253,402343,42495,148157,0.26913169026374817,0.7771070003509521,0.7771070003509521,0.0044973320327699184,0.3998019235885144,0.9950382388823213,0.0021265487224735014,4497.332047015493,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.18000000000000002,89053714,408882,42007,148645,0.2666148841381073,0.7796666026115417,0.7796666026115417,0.00457042409107089,0.39735142703784954,0.9949707455105252,0.0021265487224735014,4570.424046268454,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.17,89046928,415668,41492,149160,0.2640804052352905,0.7823678851127625,0.7823678851127625,0.00464627705514431,0.3948747970622358,0.9949007982399032,0.0021265487224735014,4646.276975910692,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.16,89039515,423081,40958,149694,0.261348694562912,0.7851687669754028,0.7851687669754028,0.004729138687252998,0.3921632267061412,0.9948240692852534,0.0021265487224735014,4729.138421156479,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.15000000000000002,89031537,431059,40445,150207,0.25841352343559265,0.7878595590591431,0.7878595590591431,0.004818315617740154,0.38917863421170434,0.9947408040364584,0.0021265487224735014,4818.31535494454,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.14,89023162,439434,39916,150736,0.25541114807128906,0.7906342148780823,0.7906342148780823,0.004911930300295353,0.38609566980361826,0.9946532890810604,0.0021265487224735014,4911.929897495932,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.13,89013924,448672,39338,151314,0.25219589471817017,0.7936659455299377,0.7936659455299377,0.005015191156417131,0.38276431080568296,0.9945566947000068,0.0021265487224735014,5015.190929626053,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.12,89004117,458479,38718,151934,0.24890361726284027,0.7969179153442383,0.7969179153442383,0.005124812480062246,0.37933002067048904,0.9944542221158569,0.0021265487224735014,5124.812161721754,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.11,88993443,469153,38094,152558,0.2453841120004654,0.8001909255981445,0.8001909255981445,0.005244124680757523,0.3755907183088477,0.9943421235558583,0.0021265487224735014,5244.124594819494,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.09999999999999999,88981740,480856,37401,153251,0.24168002605438232,0.8038257956504822,0.8038257956504822,0.005374939180910587,0.3716261262308555,0.9942193170737105,0.0021265487224735014,5374.939041563247,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.09,88969262,493334,36640,154012,0.23791295289993286,0.8078173995018005,0.8078173995018005,0.005514416377991438,0.36757128159857655,0.9940886246530634,0.0021265487224735014,5514.416326572951,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.08,88955247,507349,35808,154844,0.2338351458311081,0.8121813535690308,0.8121813535690308,0.0056710741482675076,0.36312342178547447,0.9939415803429676,0.0021265487224735014,5671.073975988803,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.06999999999999999,88939204,523392,34951,155701,0.22927787899971008,0.8166764378547668,0.8166764378547668,0.005850400775671005,0.3580382785043391,0.9937721943994712,0.0021265487224735014,5850.400317021876,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.060000000000000005,88920925,541671,34009,156643,0.22431600093841553,0.8216174244880676,0.8216174244880676,0.006054720841348171,0.35241618726800733,0.9935788160179093,0.0021265487224735014,6054.720343684192,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.05,88899171,563425,32966,157686,0.21867090463638306,0.8270881175994873,0.8270881175994873,0.006297883577644825,0.34589251069103405,0.9933478037516276,0.0021265487224735014,6297.883419345443,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.04,88872093,590503,31769,158883,0.21201756596565247,0.8333665728569031,0.8333665728569031,0.006600557826459408,0.3380352652629053,0.9930591248629386,0.0021265487224735014,6600.557399429813,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.03,88836499,626097,30423,160229,0.20376917719841003,0.8404265642166138,0.8404265642166138,0.006998422089964151,0.3280094386403751,0.9926771197402686,0.0021265487224735014,6998.4219997371865,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.02,88785351,677245,28795,161857,0.1928931176662445,0.8489656448364258,0.8489656448364258,0.007570147514343262,0.3143605177935279,0.9921247694227431,0.0021265487224735014,7570.146969578213,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535068,2025-10-15_05-47-28_1535068,2025-10-15_05-47-28_1535068,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,8,150,0.01,88694982,767614,26279,164373,0.1763683408498764,0.8621624708175659,0.8621624708175659,0.008580278605222702,0.29283322711818793,0.9911448495429859,0.0021265487224735014,8580.278622811258,evaluation_outputs_v2/2025-10-15_05-47-28_1535068/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535068/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.98,89424232,38364,127201,63451,0.623198926448822,0.33281058073043823,0.33281058073043823,0.0004288272757548839,0.4339019540380521,0.9981532738222714,0.0021265487224735014,428.82726094825153,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.97,89416941,45655,116396,74256,0.6192592978477478,0.3894844949245453,0.3894844949245453,0.0005103250150568783,0.47820248625609857,0.9981924692789713,0.0021265487224735014,510.3250077831411,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.9600000000000001,89410925,51671,109381,81271,0.6113267540931702,0.42627930641174316,0.42627930641174316,0.0005775709869340062,0.5023022795355866,0.9982036122104578,0.0021265487224735014,577.5709884385649,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.9500000000000001,89405763,56833,104100,86552,0.6036335825920105,0.4539789855480194,0.4539789855480194,0.0006352711352519691,0.5182180502067455,0.9982049395466408,0.0021265487224735014,635.2710802177036,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.9400000000000001,89401127,61469,99837,90815,0.5963528752326965,0.47633910179138184,0.47633910179138184,0.0006870916695334017,0.5296323623620695,0.9982007790727225,0.0021265487224735014,687.0916198318233,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.93,89396896,65700,96101,94551,0.5900181531906128,0.49593499302864075,0.49593499302864075,0.0007343851611949503,0.5389010561055644,0.9981952578003643,0.0021265487224735014,734.3851278359953,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.92,89392739,69857,92964,97688,0.583055317401886,0.512389063835144,0.512389063835144,0.0007808515219949186,0.545442878460503,0.9981838806330809,0.0021265487224735014,780.8514745089669,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.91,89388702,73894,90395,100257,0.5756900906562805,0.5258638858795166,0.5258638858795166,0.000825976487249136,0.5496501026429819,0.9981675064354613,0.0021265487224735014,825.9764784826946,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.9,89384863,77733,88076,102576,0.5688900947570801,0.5380274057388306,0.5380274057388306,0.0008688882808201015,0.553028498863814,0.9981505522253917,0.0021265487224735014,868.8882670026701,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.89,89381133,81463,86116,104536,0.5620245337486267,0.5483078956604004,0.5483078956604004,0.0009105817298404872,0.5550814895557833,0.9981308094939293,0.0021265487224735014,910.581669237499,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.88,89377688,84908,84418,106234,0.5557857751846313,0.5572142004966736,0.5572142004966736,0.000949089415371418,0.5564990712193961,0.998111323306435,0.0021265487224735014,949.0893825616239,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.87,89374361,88235,82949,107703,0.5496789813041687,0.5649193525314331,0.5649193525314331,0.0009862781735137105,0.5571949729188984,0.9980905990154423,0.0021265487224735014,986.2781088981588,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.86,89371185,91411,81657,108995,0.5438709259033203,0.5716961026191711,0.5716961026191711,0.0010217790259048343,0.5574364977039826,0.9980695847182246,0.0021265487224735014,1021.7789790048122,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.85,89368152,94444,80488,110164,0.5384148955345154,0.5778276920318604,0.5778276920318604,0.0010556814959272742,0.557425491389943,0.9980487935027184,0.0021265487224735014,1055.6814157282001,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.8400000000000001,89364968,97628,79351,111301,0.5327216386795044,0.5837914347648621,0.5837914347648621,0.001091271755285561,0.5570885593226199,0.9980259610895525,0.0021265487224735014,1091.2717086814696,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.8300000000000001,89361819,100777,78259,112393,0.5272458791732788,0.5895191431045532,0.5895191431045532,0.0011264708591625094,0.5566462643352937,0.9980030171355309,0.0021265487224735014,1126.4707766807928,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.8200000000000001,89358652,103944,77280,113372,0.5216919183731079,0.5946541428565979,0.5946541428565979,0.0011618711287155747,0.5557886955119391,0.9979786119962993,0.0021265487224735014,1161.871046085003,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.81,89355513,107083,76428,114224,0.516133725643158,0.5991230010986328,0.5991230010986328,0.0011969583574682474,0.5545406349243943,0.9979531026025962,0.0021265487224735014,1196.958335526056,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.8,89352440,110156,75582,115070,0.5109090209007263,0.6035603880882263,0.6035603880882263,0.0012313079787418246,0.5533834207479351,0.9979282624540273,0.0021265487224735014,1231.307886482525,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.79,89349444,113152,74743,115909,0.5060180425643921,0.607961118221283,0.607961118221283,0.0012647968251258135,0.5523250448969235,0.9979042030914486,0.0021265487224735014,1264.7967425403126,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.78,89346370,116226,73974,116678,0.5009703636169434,0.6119946241378784,0.6119946241378784,0.0012991575058549643,0.5509448594684946,0.997878492924205,0.0021265487224735014,1299.1574713526086,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.77,89343432,119164,73199,117453,0.4963844418525696,0.6160596013069153,0.6160596013069153,0.001331998035311699,0.549784779240008,0.9978543666371128,0.0021265487224735014,1331.9980117724283,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.76,89340442,122154,72474,118178,0.4917280972003937,0.6198623776435852,0.6198623776435852,0.0013654198264703155,0.5484101463312265,0.9978291026332922,0.0021265487224735014,1365.4198006952536,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.75,89337480,125116,71783,118869,0.48719799518585205,0.6234867572784424,0.6234867572784424,0.0013985286932438612,0.5469805856198611,0.9978037717049582,0.0021265487224735014,1398.5286096549223,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.74,89334530,128066,71092,119560,0.4828248918056488,0.6271111965179443,0.6271111965179443,0.0014315033331513405,0.5455897844824609,0.997778574625651,0.0021265487224735014,1431.5032843446663,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.73,89331630,130966,70430,120222,0.47861361503601074,0.6305834650993347,0.6305834650993347,0.0014639191795140505,0.5441879305637912,0.997753611782141,0.0021265487224735014,1463.9190662430588,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
2025-10-15-05-47-28-1535069,2025-10-15_05-47-28_1535069,2025-10-15_05-47-28_1535069,HybridBCEJaccardLoss,fcn_resnet50,5,0.5,0.0001,16,150,0.72,89328615,133981,69732,120920,0.4743802547454834,0.6342446208000183,0.6342446208000183,0.0014976203674450517,0.5427861694660601,0.9977277677658706,0.0021265487224735014,1497.62030156156,evaluation_outputs_v2/2025-10-15_05-47-28_1535069/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535069/.hydra/config.yaml
